Unit_Price,Quantity,Discount,Total_Price,Customer_Type,Product,Category,Region,Cluster
0.9000000000000001,42.0,0.1,34.02,B2B,Coca-Cola,Soft Drinks,Sachsen-Anhalt,1
2.23,22.0,0.05,46.61,B2B,Tomato Juice,Juices,Sachsen-Anhalt,2
0.99,15.0,0.0,14.85,B2C,Mountain Dew,Soft Drinks,Sachsen-Anhalt,0
0.9600000000000001,2.0,0.0,1.9200000000000002,B2C,Kölsch,Alcoholic Beverages,Brandenburg,0
1.0700000000000003,1.0,0.0,1.07,B2C,Coca-Cola,Soft Drinks,Bayern,0
2.35,14.000000000000002,0.0,32.9,B2C,Red Bull,Soft Drinks,Schleswig-Holstein,0
1.59,9.0,0.0,14.31,B2C,Krombacher,Alcoholic Beverages,Hessen,0
1.31,2.0,0.0,2.62,B2C,Evian,Water,Hessen,0
2.31,1.0,0.0,2.31,B2C,Rauch Multivitamin,Juices,Berlin,0
1.42,13.0,0.0,18.46,B2C,Volvic Touch,Water,Mecklenburg-Vorpommern,0
3.56,13.0,0.0,46.28,B2C,Cranberry Juice,Juices,Bremen,0
3.31,8.0,0.0,26.48,B2C,Mango Juice,Juices,Baden-Württemberg,0
1.27,5.0,0.0,6.35,B2C,Schwip Schwap,Soft Drinks,Bremen,0
0.56,14.000000000000002,0.0,7.84,B2C,Sprite,Soft Drinks,Nordrhein-Westfalen,0
0.9600000000000001,4.0,0.0,3.8400000000000003,B2C,Mountain Dew,Soft Drinks,Mecklenburg-Vorpommern,0
2.24,52.99999999999999,0.1,106.85,B2B,Rockstar,Soft Drinks,Rheinland-Pfalz,1
3.56,5.0,0.0,17.8,B2C,Cranberry Juice,Juices,Niedersachsen,0
3.33,14.000000000000002,0.0,46.62,B2C,Tomato Juice,Juices,Bremen,0
1.16,6.0,0.0,6.96,B2C,Fanta,Soft Drinks,Saarland,0
1.6900000000000002,4.0,0.0,6.76,B2C,Granini Apple,Juices,Baden-Württemberg,0
3.12,1.0,0.0,3.1200000000000006,B2C,Monster,Soft Drinks,Brandenburg,0
1.98,2.0,0.0,3.96,B2C,Erdinger Weißbier,Alcoholic Beverages,Berlin,0
2.19,2.0,0.0,4.38,B2C,Club Mate,Soft Drinks,Sachsen,0
0.89,4.0,0.0,3.56,B2C,San Pellegrino,Water,Niedersachsen,0
1.46,5.0,0.0,7.3,B2C,Volvic Touch,Water,Hessen,0
2.65,20.0,0.05,50.349999999999994,B2B,Passion Fruit Juice,Juices,Berlin,2
2.9,57.0,0.1,148.77,B2B,Tomato Juice,Juices,Bayern,1
2.31,3.0,0.0,6.930000000000001,B2C,Rauch Multivitamin,Juices,Schleswig-Holstein,0
1.0400000000000003,8.0,0.0,8.32,B2C,Coca-Cola,Soft Drinks,Nordrhein-Westfalen,0
0.73,31.0,0.1,20.37,B2B,Gerolsteiner,Water,Schleswig-Holstein,2
0.86,52.0,0.05,42.48,B2B,Warsteiner,Alcoholic Beverages,Thüringen,1
1.23,4.0,0.0,4.92,B2C,Fanta,Soft Drinks,Schleswig-Holstein,0
1.54,15.0,0.0,23.1,B2C,Krombacher,Alcoholic Beverages,Nordrhein-Westfalen,0
1.21,5.0,0.0,6.049999999999999,B2C,Coca-Cola,Soft Drinks,Thüringen,0
2.59,31.0,0.1,72.26,B2B,Fritz-Kola,Soft Drinks,Bayern,2
0.83,20.0,0.05,15.770000000000001,B2B,Volvic,Water,Brandenburg,2
1.86,12.0,0.0,22.32,B2C,Hohes C Orange,Juices,Bremen,0
3.31,7.000000000000001,0.0,23.17,B2C,Monster,Soft Drinks,Berlin,0
1.16,10.0,0.0,11.6,B2C,Fanta,Soft Drinks,Mecklenburg-Vorpommern,0
1.2,15.0,0.0,18.0,B2C,Schwip Schwap,Soft Drinks,Nordrhein-Westfalen,0
0.58,9.0,0.0,5.22,B2C,Volvic,Water,Hessen,0
1.0400000000000003,35.0,0.1,32.76,B2B,Volvic Touch,Water,Bremen,1
1.23,5.0,0.0,6.15,B2C,Fanta,Soft Drinks,Schleswig-Holstein,0
1.2,4.0,0.0,4.8,B2C,Schwip Schwap,Soft Drinks,Hessen,0
1.05,10.0,0.0,10.5,B2C,Warsteiner,Alcoholic Beverages,Berlin,0
0.55,15.0,0.0,8.25,B2C,Sprite,Soft Drinks,Hamburg,0
2.05,10.0,0.05,19.47,B2B,Rockstar,Soft Drinks,Rheinland-Pfalz,2
3.23,2.0,0.0,6.459999999999999,B2C,Tomato Juice,Juices,Bayern,0
1.01,4.0,0.0,4.04,B2C,Gerolsteiner,Water,Mecklenburg-Vorpommern,0
1.49,15.0,0.0,22.35,B2C,Pepsi,Soft Drinks,Saarland,0
0.89,19.0,0.05,16.06,B2B,Evian,Water,Sachsen-Anhalt,2
0.49,12.0,0.0,5.879999999999999,B2C,Selters,Water,Schleswig-Holstein,0
0.53,10.0,0.0,5.3,B2C,Sprite,Soft Drinks,Mecklenburg-Vorpommern,0
1.59,15.0,0.0,23.85,B2C,Granini Apple,Juices,Bayern,0
5.61,1.0,0.05,5.33,B2B,Merlot,Alcoholic Beverages,Rheinland-Pfalz,2
3.12,9.0,0.0,28.08,B2C,Mango Juice,Juices,Rheinland-Pfalz,0
3.31,15.0,0.0,49.65,B2C,Monster,Soft Drinks,Bremen,0
0.53,1.0,0.0,0.53,B2C,Sprite,Soft Drinks,Schleswig-Holstein,0
3.46,10.0,0.0,34.6,B2C,Cranberry Juice,Juices,Berlin,0
2.93,3.0,0.0,8.79,B2C,Passion Fruit Juice,Juices,Berlin,0
3.43,14.000000000000002,0.0,48.02,B2C,Tomato Juice,Juices,Thüringen,0
1.64,15.0,0.0,24.6,B2C,Granini Apple,Juices,Nordrhein-Westfalen,0
0.93,1.0,0.0,0.93,B2C,Mountain Dew,Soft Drinks,Sachsen-Anhalt,0
1.24,15.0,0.0,18.6,B2C,Schwip Schwap,Soft Drinks,Sachsen-Anhalt,0
1.12,4.0,0.0,4.48,B2C,Augustiner,Alcoholic Beverages,Thüringen,0
3.12,11.0,0.0,34.32,B2C,Mango Juice,Juices,Saarland,0
0.66,39.0,0.05,24.45,B2B,Coca-Cola,Soft Drinks,Mecklenburg-Vorpommern,1
0.59,14.000000000000002,0.0,8.26,B2C,Vittel,Water,Bayern,0
1.0400000000000003,7.000000000000001,0.0,7.280000000000001,B2C,Gerolsteiner,Water,Thüringen,0
2.32,1.0,0.1,2.09,B2B,Passion Fruit Juice,Juices,Saarland,2
3.11,12.0,0.0,37.32,B2C,Passion Fruit Juice,Juices,Sachsen-Anhalt,0
1.96,46.0,0.1,81.14,B2B,Granini Apple,Juices,Sachsen-Anhalt,1
0.9100000000000001,5.0,0.0,4.55,B2C,San Pellegrino,Water,Sachsen-Anhalt,0
0.55,3.0,0.0,1.65,B2C,Volvic,Water,Baden-Württemberg,0
2.28,5.0,0.0,11.4,B2C,Red Bull,Soft Drinks,Nordrhein-Westfalen,0
2.35,12.0,0.0,28.2,B2C,Red Bull,Soft Drinks,Sachsen-Anhalt,0
0.49,10.0,0.0,4.9,B2C,Selters,Water,Baden-Württemberg,0
1.37,6.0,0.0,8.22,B2C,Beck's,Alcoholic Beverages,Berlin,0
2.05,6.0,0.0,12.3,B2C,Fritz-Kola,Soft Drinks,Sachsen-Anhalt,0
1.23,4.0,0.0,4.92,B2C,Fanta,Soft Drinks,Schleswig-Holstein,0
1.37,10.0,0.0,13.7,B2C,Beck's,Alcoholic Beverages,Bremen,0
3.56,6.0,0.0,21.36,B2C,Cranberry Juice,Juices,Saarland,0
1.0400000000000003,1.0,0.0,1.04,B2C,Gerolsteiner,Water,Schleswig-Holstein,0
3.21,4.0,0.0,12.84,B2C,Mango Juice,Juices,Baden-Württemberg,0
4.48,12.0,0.0,53.76,B2C,Merlot,Alcoholic Beverages,Sachsen-Anhalt,0
1.92,7.000000000000001,0.0,13.44,B2C,Erdinger Weißbier,Alcoholic Beverages,Rheinland-Pfalz,0
1.14,12.0,0.0,13.68,B2C,Coca-Cola,Soft Drinks,Berlin,0
1.31,4.0,0.0,5.24,B2C,Evian,Water,Hamburg,0
1.02,7.000000000000001,0.0,7.14,B2C,Warsteiner,Alcoholic Beverages,Schleswig-Holstein,0
3.31,12.0,0.0,39.72,B2C,Mango Juice,Juices,Mecklenburg-Vorpommern,0
3.33,14.000000000000002,0.0,46.62,B2C,Tomato Juice,Juices,Thüringen,0
1.99,7.000000000000001,0.0,13.93,B2C,Jever,Alcoholic Beverages,Bayern,0
1.12,6.0,0.05,6.38,B2B,Granini Apple,Juices,Saarland,2
3.23,6.0,0.0,19.38,B2C,Tomato Juice,Juices,Saarland,0
1.2199999999999998,60.0,0.1,65.88,B2B,Hohes C Orange,Juices,Hamburg,1
1.7999999999999998,5.0,0.0,9.0,B2C,Hohes C Orange,Juices,Thüringen,0
1.19,5.0,0.0,5.950000000000001,B2C,Fanta,Soft Drinks,Hessen,0
3.0199999999999996,4.0,0.0,12.08,B2C,Passion Fruit Juice,Juices,Baden-Württemberg,0
1.13,36.0,0.05,38.65,B2B,Gerolsteiner,Water,Thüringen,1
1.0700000000000003,12.0,0.0,12.84,B2C,Gerolsteiner,Water,Bayern,0
2.2,67.0,0.05,140.03,B2B,Granini Apple,Juices,Thüringen,1
2.74,23.0,0.05,59.87,B2B,Cranberry Juice,Juices,Thüringen,2
2.48,28.999999999999996,0.05,68.32,B2B,Fritz-Kola,Soft Drinks,Schleswig-Holstein,2
1.99,8.0,0.0,15.92,B2C,Fritz-Kola,Soft Drinks,Saarland,0
0.46,4.0,0.0,1.84,B2C,Selters,Water,Berlin,0
2.23,34.0,0.1,68.24,B2B,Augustiner,Alcoholic Beverages,Baden-Württemberg,1
3.43,15.0,0.0,51.449999999999996,B2C,Tomato Juice,Juices,Brandenburg,0
2.07,37.0,0.05,72.76,B2B,Tomato Juice,Juices,Berlin,1
1.1,14.000000000000002,0.0,15.4,B2C,Coca-Cola,Soft Drinks,Schleswig-Holstein,0
1.27,33.0,0.05,39.81,B2B,Warsteiner,Alcoholic Beverages,Sachsen,1
1.98,2.0,0.0,3.96,B2C,Erdinger Weißbier,Alcoholic Beverages,Niedersachsen,0
3.67,6.0,0.0,22.019999999999996,B2C,Cranberry Juice,Juices,Bremen,0
2.45,9.0,0.0,22.05,B2C,Rauch Multivitamin,Juices,Hessen,0
3.46,15.0,0.0,51.9,B2C,Cranberry Juice,Juices,Bayern,0
2.51,50.0,0.1,112.95,B2B,Passion Fruit Juice,Juices,Baden-Württemberg,1
1.0700000000000003,14.000000000000002,0.0,14.98,B2C,Coca-Cola,Soft Drinks,Bremen,0
3.11,12.0,0.0,37.32,B2C,Passion Fruit Juice,Juices,Saarland,0
1.23,7.000000000000001,0.0,8.61,B2C,Fanta,Soft Drinks,Thüringen,0
1.5800000000000003,44.0,0.1,62.57000000000001,B2B,Beck's,Alcoholic Beverages,Bremen,1
1.44,68.0,0.1,88.13,B2B,Coca-Cola,Soft Drinks,Bremen,1
2.38,64.0,0.1,137.09,B2B,Tomato Juice,Juices,Baden-Württemberg,1
1.71,13.0,0.0,22.230000000000004,B2C,Vio Wasser,Water,Berlin,0
0.9600000000000001,5.0,0.0,4.8,B2C,Kölsch,Alcoholic Beverages,Sachsen,0
1.61,2.0,0.0,3.22,B2C,Vio Wasser,Water,Thüringen,0
0.47,12.0,0.0,5.639999999999999,B2C,Selters,Water,Brandenburg,0
0.9100000000000001,14.000000000000002,0.0,12.74,B2C,San Pellegrino,Water,Sachsen-Anhalt,0
3.0199999999999996,2.0,0.0,6.04,B2C,Passion Fruit Juice,Juices,Berlin,0
0.93,13.0,0.0,12.09,B2C,Apollinaris,Water,Thüringen,0
2.25,17.0,0.1,34.43,B2B,Red Bull,Soft Drinks,Brandenburg,2
0.82,46.0,0.1,33.95,B2B,Vittel,Water,Berlin,1
1.28,9.0,0.1,10.37,B2B,Krombacher,Alcoholic Beverages,Nordrhein-Westfalen,2
0.59,1.0,0.0,0.59,B2C,Mezzo Mix,Soft Drinks,Bayern,0
2.13,4.0,0.0,8.52,B2C,Club Mate,Soft Drinks,Schleswig-Holstein,0
1.19,8.0,0.0,9.52,B2C,Fanta,Soft Drinks,Saarland,0
1.52,38.0,0.05,54.87,B2B,Hohes C Orange,Juices,Brandenburg,1
0.9600000000000001,10.0,0.0,9.6,B2C,Mountain Dew,Soft Drinks,Schleswig-Holstein,0
0.62,6.0,0.0,3.72,B2C,Vittel,Water,Hessen,0
1.59,9.0,0.0,14.31,B2C,Granini Apple,Juices,Sachsen,0
1.0700000000000003,1.0,0.0,1.07,B2C,Gerolsteiner,Water,Nordrhein-Westfalen,0
1.92,1.0,0.0,1.9200000000000002,B2C,Erdinger Weißbier,Alcoholic Beverages,Saarland,0
1.53,37.0,0.1,50.95,B2B,Granini Apple,Juices,Sachsen-Anhalt,1
1.01,7.000000000000001,0.0,7.07,B2C,Gerolsteiner,Water,Brandenburg,0
2.12,60.0,0.1,114.48,B2B,Beck's,Alcoholic Beverages,Hessen,1
0.53,6.0,0.0,3.1800000000000006,B2C,Sprite,Soft Drinks,Schleswig-Holstein,0
3.31,13.0,0.0,43.03,B2C,Monster,Soft Drinks,Hessen,0
3.33,6.0,0.0,19.98,B2C,Tomato Juice,Juices,Bayern,0
2.06,57.0,0.1,105.68,B2B,Club Mate,Soft Drinks,Bayern,1
2.09,19.0,0.05,37.72,B2B,Fritz-Kola,Soft Drinks,Schleswig-Holstein,2
1.92,14.000000000000002,0.0,26.88,B2C,Erdinger Weißbier,Alcoholic Beverages,Brandenburg,0
2.7200000000000006,28.000000000000004,0.05,72.35,B2B,Passion Fruit Juice,Juices,Berlin,2
0.53,12.0,0.0,6.360000000000001,B2C,Sprite,Soft Drinks,Bayern,0
2.6900000000000004,40.0,0.1,96.84000000000002,B2B,Cranberry Juice,Juices,Schleswig-Holstein,1
0.41,7.000000000000001,0.05,2.73,B2B,Volvic,Water,Thüringen,2
1.54,15.0,0.0,23.1,B2C,Krombacher,Alcoholic Beverages,Niedersachsen,0
0.65,46.0,0.05,28.400000000000002,B2B,Mezzo Mix,Soft Drinks,Sachsen-Anhalt,1
1.88,6.0,0.0,11.279999999999998,B2C,Jever,Alcoholic Beverages,Brandenburg,0
4.48,15.0,0.0,67.2,B2C,Merlot,Alcoholic Beverages,Rheinland-Pfalz,0
0.57,3.0,0.0,1.71,B2C,Volvic,Water,Thüringen,0
1.42,10.0,0.0,14.200000000000001,B2C,Volvic Touch,Water,Baden-Württemberg,0
2.21,13.0,0.0,28.73,B2C,Rockstar,Soft Drinks,Brandenburg,0
0.99,8.0,0.0,7.92,B2C,Mountain Dew,Soft Drinks,Bremen,0
1.86,6.0,0.0,11.16,B2C,Hohes C Orange,Juices,Sachsen-Anhalt,0
1.86,3.0,0.0,5.58,B2C,Hohes C Orange,Juices,Berlin,0
0.56,2.0,0.0,1.12,B2C,Vittel,Water,Sachsen,0
3.21,3.0,0.0,9.63,B2C,Mango Juice,Juices,Baden-Württemberg,0
1.19,6.0,0.0,7.14,B2C,Fanta,Soft Drinks,Mecklenburg-Vorpommern,0
4.879999999999999,3.0,0.0,14.64,B2C,Chardonnay,Alcoholic Beverages,Niedersachsen,0
1.27,13.0,0.0,16.51,B2C,Schwip Schwap,Soft Drinks,Brandenburg,0
2.28,9.0,0.0,20.52,B2C,Red Bull,Soft Drinks,Niedersachsen,0
3.11,9.0,0.0,27.990000000000002,B2C,Passion Fruit Juice,Juices,Hessen,0
1.41,25.0,0.1,31.72,B2B,Pepsi,Soft Drinks,Thüringen,2
4.0,25.0,0.05,95.0,B2B,Riesling,Alcoholic Beverages,Saarland,2
1.16,4.0,0.0,4.64,B2C,Fanta,Soft Drinks,Saarland,0
1.64,13.0,0.0,21.32,B2C,Granini Apple,Juices,Nordrhein-Westfalen,0
3.11,7.000000000000001,0.0,21.77,B2C,Passion Fruit Juice,Juices,Niedersachsen,0
2.93,5.0,0.0,14.65,B2C,Passion Fruit Juice,Juices,Schleswig-Holstein,0
3.31,7.000000000000001,0.0,23.17,B2C,Mango Juice,Juices,Sachsen,0
0.56,8.0,0.0,4.48,B2C,Vittel,Water,Hamburg,0
1.26,15.0,0.0,18.9,B2C,Evian,Water,Brandenburg,0
0.92,12.0,0.05,10.49,B2B,Warsteiner,Alcoholic Beverages,Hessen,2
0.44,13.0,0.05,5.43,B2B,Apollinaris,Water,Brandenburg,2
1.15,3.0,0.05,3.28,B2B,Schwip Schwap,Soft Drinks,Thüringen,2
0.49,5.0,0.0,2.45,B2C,Selters,Water,Nordrhein-Westfalen,0
2.21,1.0,0.0,2.21,B2C,Rockstar,Soft Drinks,Thüringen,0
1.06,10.0,0.05,10.07,B2B,Hohes C Orange,Juices,Mecklenburg-Vorpommern,2
1.47,46.0,0.05,64.24,B2B,Beck's,Alcoholic Beverages,Mecklenburg-Vorpommern,1
0.59,1.0,0.0,0.59,B2C,Vittel,Water,Saarland,0
0.6099999999999999,13.0,0.0,7.93,B2C,Mezzo Mix,Soft Drinks,Saarland,0
0.57,33.0,0.05,17.87,B2B,Sprite,Soft Drinks,Berlin,1
2.31,4.0,0.0,9.24,B2C,Rauch Multivitamin,Juices,Sachsen,0
1.1,12.0,0.0,13.2,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.86,3.0,0.0,5.58,B2C,Hohes C Orange,Juices,Berlin,0
1.38,3.0,0.0,4.14,B2C,Volvic Touch,Water,Schleswig-Holstein,0
0.57,11.0,0.0,6.27,B2C,Volvic,Water,Nordrhein-Westfalen,0
1.0700000000000003,5.0,0.0,5.349999999999999,B2C,Coca-Cola,Soft Drinks,Hamburg,0
1.89,40.0,0.05,71.82,B2B,Monster,Soft Drinks,Saarland,1
3.67,6.0,0.0,22.019999999999996,B2C,Cranberry Juice,Juices,Bremen,0
1.2,14.000000000000002,0.0,16.8,B2C,Schwip Schwap,Soft Drinks,Saarland,0
3.66,27.0,0.1,88.94,B2B,Rauch Multivitamin,Juices,Nordrhein-Westfalen,2
3.0199999999999996,1.0,0.0,3.02,B2C,Passion Fruit Juice,Juices,Sachsen,0
3.43,14.000000000000002,0.0,48.02,B2C,Tomato Juice,Juices,Sachsen-Anhalt,0
1.3,62.0,0.1,72.54,B2B,Evian,Water,Mecklenburg-Vorpommern,1
1.31,15.0,0.0,19.65,B2C,Evian,Water,Sachsen,0
4.07,3.0,0.0,12.21,B2C,Riesling,Alcoholic Beverages,Brandenburg,0
1.23,7.000000000000001,0.0,8.61,B2C,Evian,Water,Hessen,0
1.99,6.0,0.0,11.94,B2C,Fritz-Kola,Soft Drinks,Bremen,0
4.65,31.0,0.1,129.74,B2B,Sauvignon Blanc,Alcoholic Beverages,Thüringen,2
1.99,4.0,0.0,7.96,B2C,Fritz-Kola,Soft Drinks,Niedersachsen,0
0.58,9.0,0.0,5.22,B2C,Vittel,Water,Schleswig-Holstein,0
0.7900000000000001,37.0,0.05,27.77,B2B,San Pellegrino,Water,Berlin,1
0.62,2.0,0.0,1.2400000000000002,B2C,Vittel,Water,Bremen,0
1.0700000000000003,13.0,0.0,13.909999999999998,B2C,Coca-Cola,Soft Drinks,Thüringen,0
0.99,7.000000000000001,0.0,6.930000000000001,B2C,Apollinaris,Water,Rheinland-Pfalz,0
1.01,22.0,0.05,21.11,B2B,Beck's,Alcoholic Beverages,Saarland,2
1.71,4.0,0.0,6.84,B2C,Vio Wasser,Water,Berlin,0
0.89,1.0,0.0,0.89,B2C,San Pellegrino,Water,Berlin,0
0.93,13.0,0.0,12.09,B2C,Apollinaris,Water,Nordrhein-Westfalen,0
0.39,64.0,0.1,22.46,B2B,Volvic,Water,Sachsen,1
0.89,15.0,0.0,13.35,B2C,San Pellegrino,Water,Mecklenburg-Vorpommern,0
1.18,9.0,0.0,10.62,B2C,Coca-Cola,Soft Drinks,Bremen,0
2.53,48.0,0.05,115.37,B2B,Mango Juice,Juices,Hessen,1
2.28,12.0,0.0,27.36,B2C,Red Bull,Soft Drinks,Schleswig-Holstein,0
0.72,54.0,0.1,34.99,B2B,San Pellegrino,Water,Schleswig-Holstein,1
1.37,1.0,0.0,1.3699999999999999,B2C,Beck's,Alcoholic Beverages,Hessen,0
1.38,5.0,0.0,6.9,B2C,Volvic Touch,Water,Rheinland-Pfalz,0
0.9600000000000001,6.0,0.0,5.759999999999999,B2C,Apollinaris,Water,Saarland,0
1.01,2.0,0.0,2.02,B2C,Gerolsteiner,Water,Berlin,0
0.86,7.000000000000001,0.0,6.02,B2C,San Pellegrino,Water,Nordrhein-Westfalen,0
1.34,45.0,0.1,54.27,B2B,Jever,Alcoholic Beverages,Schleswig-Holstein,1
1.71,10.0,0.0,17.1,B2C,Vio Wasser,Water,Sachsen,0
6.259999999999999,3.0,0.05,17.84,B2B,Rotkäppchen Sekt,Alcoholic Beverages,Nordrhein-Westfalen,2
1.99,11.0,0.0,21.890000000000004,B2C,Jever,Alcoholic Beverages,Baden-Württemberg,0
3.67,8.0,0.0,29.36,B2C,Cranberry Juice,Juices,Hessen,0
1.23,4.0,0.0,4.92,B2C,Evian,Water,Niedersachsen,0
3.21,4.0,0.0,12.84,B2C,Mango Juice,Juices,Brandenburg,0
5.91,26.0,0.05,145.98,B2B,Chardonnay,Alcoholic Beverages,Bremen,2
0.87,60.0,0.1,46.98,B2B,Gerolsteiner,Water,Berlin,1
4.35,8.0,0.0,34.8,B2C,Merlot,Alcoholic Beverages,Baden-Württemberg,0
3.46,7.000000000000001,0.0,24.22,B2C,Cranberry Juice,Juices,Mecklenburg-Vorpommern,0
1.01,4.0,0.0,4.04,B2C,Gerolsteiner,Water,Berlin,0
0.9100000000000001,2.0,0.0,1.8200000000000003,B2C,San Pellegrino,Water,Saarland,0
0.81,57.99999999999999,0.05,44.63000000000001,B2B,San Pellegrino,Water,Bremen,1
1.99,12.0,0.0,23.88,B2C,Fritz-Kola,Soft Drinks,Bayern,0
1.19,3.0,0.0,3.57,B2C,Fanta,Soft Drinks,Bremen,0
3.0199999999999996,15.0,0.0,45.3,B2C,Passion Fruit Juice,Juices,Baden-Württemberg,0
1.02,6.0,0.0,6.120000000000001,B2C,Warsteiner,Alcoholic Beverages,Sachsen,0
0.99,1.0,0.0,0.99,B2C,Apollinaris,Water,Hamburg,0
0.93,10.0,0.0,9.3,B2C,Apollinaris,Water,Hessen,0
1.75,8.0,0.0,14.0,B2C,Hohes C Orange,Juices,Brandenburg,0
1.94,11.0,0.0,21.340000000000003,B2C,Jever,Alcoholic Beverages,Baden-Württemberg,0
3.56,12.0,0.0,42.72,B2C,Cranberry Juice,Juices,Hamburg,0
1.0800000000000003,5.0,0.0,5.4,B2C,Warsteiner,Alcoholic Beverages,Berlin,0
3.21,14.000000000000002,0.0,44.94,B2C,Mango Juice,Juices,Saarland,0
1.59,9.0,0.0,14.31,B2C,Granini Apple,Juices,Saarland,0
2.04,7.000000000000001,0.0,14.28,B2C,Erdinger Weißbier,Alcoholic Beverages,Saarland,0
1.66,10.0,0.0,16.6,B2C,Vio Wasser,Water,Niedersachsen,0
1.18,61.0,0.1,64.78,B2B,Granini Apple,Juices,Bayern,1
2.28,8.0,0.0,18.24,B2C,Red Bull,Soft Drinks,Hamburg,0
1.01,2.0,0.0,2.02,B2C,Gerolsteiner,Water,Niedersachsen,0
0.93,7.000000000000001,0.0,6.51,B2C,Mountain Dew,Soft Drinks,Mecklenburg-Vorpommern,0
1.0800000000000003,5.0,0.0,5.4,B2C,Warsteiner,Alcoholic Beverages,Bayern,0
0.56,20.0,0.05,10.64,B2B,Vittel,Water,Berlin,2
2.05,1.0,0.0,2.05,B2C,Fritz-Kola,Soft Drinks,Bremen,0
1.33,6.0,0.0,7.980000000000001,B2C,Beck's,Alcoholic Beverages,Hessen,0
0.46,5.0,0.0,2.3,B2C,Selters,Water,Rheinland-Pfalz,0
0.57,7.000000000000001,0.0,3.9900000000000007,B2C,Volvic,Water,Schleswig-Holstein,0
1.6900000000000002,2.0,0.0,3.38,B2C,Granini Apple,Juices,Rheinland-Pfalz,0
1.59,6.0,0.0,9.54,B2C,Granini Apple,Juices,Bremen,0
1.54,9.0,0.0,13.860000000000001,B2C,Krombacher,Alcoholic Beverages,Hamburg,0
1.03,67.0,0.1,62.11,B2B,Vio Wasser,Water,Mecklenburg-Vorpommern,1
2.38,1.0,0.0,2.38,B2C,Rauch Multivitamin,Juices,Schleswig-Holstein,0
1.26,39.0,0.1,44.23,B2B,Volvic Touch,Water,Schleswig-Holstein,1
1.05,8.0,0.0,8.4,B2C,Warsteiner,Alcoholic Beverages,Bremen,0
1.12,2.0,0.0,2.24,B2C,Augustiner,Alcoholic Beverages,Saarland,0
1.06,59.0,0.1,56.290000000000006,B2B,Mezzo Mix,Soft Drinks,Saarland,1
0.9600000000000001,10.0,0.0,9.6,B2C,Kölsch,Alcoholic Beverages,Nordrhein-Westfalen,0
0.54,12.0,0.05,6.16,B2B,Gerolsteiner,Water,Nordrhein-Westfalen,2
1.27,15.0,0.0,19.05,B2C,Schwip Schwap,Soft Drinks,Bayern,0
1.18,12.0,0.05,13.450000000000001,B2B,Granini Apple,Juices,Mecklenburg-Vorpommern,2
0.46,8.0,0.0,3.68,B2C,Selters,Water,Bayern,0
1.0400000000000003,13.0,0.0,13.52,B2C,Gerolsteiner,Water,Schleswig-Holstein,0
1.05,2.0,0.0,2.1,B2C,Warsteiner,Alcoholic Beverages,Nordrhein-Westfalen,0
2.87,57.99999999999999,0.05,158.14,B2B,Mango Juice,Juices,Bayern,1
0.62,21.0,0.05,12.37,B2B,Vio Wasser,Water,Sachsen-Anhalt,2
0.9600000000000001,14.000000000000002,0.0,13.44,B2C,Kölsch,Alcoholic Beverages,Niedersachsen,0
2.21,3.0,0.0,6.629999999999999,B2C,Rockstar,Soft Drinks,Rheinland-Pfalz,0
1.23,4.0,0.0,4.92,B2C,Fanta,Soft Drinks,Nordrhein-Westfalen,0
0.59,1.0,0.0,0.59,B2C,Mezzo Mix,Soft Drinks,Schleswig-Holstein,0
1.25,6.0,0.05,7.12,B2B,Augustiner,Alcoholic Beverages,Schleswig-Holstein,2
2.19,10.0,0.0,21.9,B2C,Club Mate,Soft Drinks,Sachsen-Anhalt,0
0.74,52.99999999999999,0.05,37.26,B2B,Volvic,Water,Hessen,1
1.74,13.0,0.0,22.62,B2C,Pepsi,Soft Drinks,Hessen,0
1.0400000000000003,2.0,0.0,2.08,B2C,Gerolsteiner,Water,Thüringen,0
0.94,11.0,0.05,9.82,B2B,Evian,Water,Brandenburg,2
0.44,20.0,0.05,8.36,B2B,Vittel,Water,Hamburg,2
1.1100000000000003,5.0,0.1,5.0,B2B,Beck's,Alcoholic Beverages,Saarland,2
0.99,6.0,0.05,5.639999999999999,B2B,Jever,Alcoholic Beverages,Schleswig-Holstein,2
3.43,9.0,0.0,30.87,B2C,Tomato Juice,Juices,Berlin,0
0.58,13.0,0.0,7.54,B2C,Vittel,Water,Schleswig-Holstein,0
1.92,2.0,0.0,3.8400000000000003,B2C,Erdinger Weißbier,Alcoholic Beverages,Hamburg,0
0.63,9.0,0.0,5.67,B2C,Mezzo Mix,Soft Drinks,Niedersachsen,0
3.11,3.0,0.0,9.33,B2C,Passion Fruit Juice,Juices,Thüringen,0
1.6900000000000002,3.0,0.0,5.07,B2C,Granini Apple,Juices,Saarland,0
1.23,4.0,0.0,4.92,B2C,Evian,Water,Sachsen,0
1.0400000000000003,5.0,0.0,5.2,B2C,Coca-Cola,Soft Drinks,Bremen,0
1.31,4.0,0.0,5.24,B2C,Evian,Water,Sachsen,0
3.4,32.0,0.05,103.35999999999999,B2B,Passion Fruit Juice,Juices,Bremen,2
3.43,6.0,0.0,20.58,B2C,Tomato Juice,Juices,Bayern,0
0.38,8.0,0.05,2.89,B2B,Apollinaris,Water,Sachsen-Anhalt,2
